id,review,class
55,Poor !	Why it doesn't work? I've captured my face then it shown processing but nothing happens and keep returning me to the camera. Please fix it . I'm using galaxy tab 7.0 plus,feature request
56,"Can't read text boxes well	Decent, but can't seem to read documents with text boxes and images very well...",feature request
57,"Battery hungry beyond belief	if I had the application open, a full charge can be gone in 4 to five hour, while normally lasts 16... have to keep it open just when needed.",feature request
58,Very fun game yet buggy	Absolutely no sound in game and several game crashing bugs through story mode,feature request
59,Worked great at first...	Worked great with the scheduling feature for a while... Now it says for me to check my connection and that an unexpected error occurred. I tried it on both wifi and 4g. I also tried restarting the phone and uninstalling and reinstalling the program. No help. I have a ZTE Avid.,feature request
60,"Broken Multiplayer	Multiplayer doesn't work at all, I just get failed to connect every time. Would give 5 stars if online ever gets fixed.",feature request
61,"Doesn't start up	The app gets to the loading screen and then force closes, please fix. Running Android 4.4.2 kit kat on a nexus 7 2013. I'm assuming it force closes as I'm using ART runtime. Please update to work with ART! :-)",feature request
62,"New Update Is Rubbish	Its now really laggy and slow when going into the filters,  for manual focus, for turning the flash on and off, I much preferred the old interface - samsung galaxy s3 mini
",feature request
63,N4 kitkat	Still getting dark images on pictures taken with flash despite update.,feature request
64,Hmmm	Messages I receive on my app don't show on the laptop version of Skype and vice versa.,feature request
65,Samsung s3	Amazing graphics but it keeps crashing..either during the race or at the end of it!! Please fix the definitely 5 stars!!!!!,feature request
66,Annoyed	I would like to log in one time and it stays logged on. Also my camera would not work on here but it works fine with my other apps.... need to fix asap.,feature request
67,Glitchy	Would never load my new emails. Switched back to native email client on my Note II.,feature request
68,"Was working...	Now it corrupts every docx file I save.  This has cost me hours of work.  I paid for this?  Editors Choice, really?  I cannot recommend this program in its current state.  Nexus 10, 4.4",feature request
69,Developers nd attention here.	Aftr processing the quality of the picture gts dampened or turns bad... need to fix ths all,feature request
70,"Popularity from Herd Behavior	Millions of users can be wrong. This app and application has a poor interface,  allows all sorts of strangers to harass you,  is not intuitive.  The messaging only works sometimes, no indication of it has been read or not.  It is a bandwidth hog. Corporations hate it on their networks. Oh and I still have out installed. Part of the herd....  :(",feature request
71,Great game but.....	I really like this game but it wont display properly on my Samsung Galaxy Ace. I get a white background. Please fix or I want my money back.,feature request
72,NEEDS FIXING	Everytime I get ready to use the picframe and go to pick a photo when I return to the frame it only shows the texture. I have to go through this same problem everytime I use it. Restarting my phone is the only way to get it right up until I want to use it again. Please fix!! ASAP,feature request
73,"Loved it until...	The most recent update has left me less than pleased. Double posting pics, messing up the way cover photos look, it's NOT better in fact it's worse. I use to give it 4 stars now it barely gets 2. Please fix before I lose more fans.",feature request
74,"Functionality is as advertised, but still buggy	I use DSLR controller via wifi on a 6D. During operation varying function such as aperture control, white balance, etc would cease to react irreproducably. Timed bulb exposure (being the only advantage over Canon's own app and the reason why I bought the app) causes the app and the camera (!) to crash. Disappointing and expensive. I keep hoping for more reliable updates.",feature request
75,Wont create team	The game is good but when I try to create the team all I get is a go back button.,feature request
76,"No sound.	Google Nexus 7 2013  This is a 5 star game, otherwise. Fix the sound so I can change my rating.",feature request
77,Idk	Why does it FOREVER to download!?! I have a galaxy 3 mini and its so long :'( Like i downloaded it cuz its says download over wifi and i accepted it and it was still downloading for two !@#$ing hrs!!!!!,feature request
78,So so	Why cant email be marked as unread? Why when I reply to an email it turns up in my inbox?,feature request
79,Bad control	It's really hard to play. Controls are real challenge. And it's killing all the fun,feature request
80,Force closes all the time	This app isn't worth the money. It crashes more than any of my other camera apps & makes me restart my phone before I can reopen the app.,feature request
81,Fx is waste	I clicked photos in fx mode but unable to open that in mobile or pc.,feature request
82,Could be better	App freezes time to time and laggy.,feature request
83,"When it works great !	Keeps freezing and not completing so really annoying after you've spent so long doing it, lets app down because it I great when it does work",feature request
84,"Can't open the apps	Whenever I open the apps it shut down after few seconds. I tried uninstall and reinstall, and its the same. It was ok before the last update.",feature request
85,"After the update, this game crashes after any battle.	Please fix the problem!",feature request
86,Help	Won't let me download its saying I have no memory on my phone but I do I have loads :/,feature request
87,Can't play	I have brought this because it is amazing but now i can't play this because it dose not work on android and i am on Samsung pad 2 and won't work update soon as possible please i can't wait to play and hurry up,feature request
88,worst	it ws awesome app before d last update doesent show my pictures,feature request
89,"Native crash when selecting the new ship	Update: they fixed the 0 of 0 issue, but app got native crash when selecting the new ship... Pros: nice graphics, beautiful ocean simulation. Cons: no immersive mode for 4.4 devices, the game is a bit short and game mode/event is too simple, the battle gets a bit boring after a few hours.",feature request
90,Love this game. But since the update it crashes every time I sink my first battle since update. I'm on the galaxy note 2. Please fix and I'll go back to 5 stars,feature request
91,Keeps auto-deleting every 3 days	This app is quite nice but ever since the last update it keeps auto deleting. I have re-installed it thrice including today. That is just wrong!,feature request
92,Wont load	I have been playin this for few weeks now all of sudden it wont load,feature request
93,"Needs ART support	Game was just updated today and still doesn't support ART runtime. Opens to main screen then force closes. Works fine on dalvik, but it is the only app I have that doesn't work on ART.  Once this problem has been addressed will update review and rating.",feature request
94,"Fix availability in andriod	I can't open the game now. Please have the update version on android phones. I'll wait or if not, uninstall it.",feature request
95,How disappointing!!	Love the easiness of the upload of pics and music..however. EVERY SINGLE TIME I GO TO POST MY VIDEO IT BLINKS CANNOT PLAY VIDEO..ON.TOP OF that I paid 1.99 for my own watermark and I can't watch MY VIDEO!!!,feature request
96,"Note 3 online not working	Couple of weeks ago im able to play in online and now it says cant connect check ur network, but i have highspeed internet",feature request
97,Bug in new update	Favourite tab is not working please check n solve the issue.,feature request
98,"It would be good if....	It eould be good if the focus wasn't screwed up. Works fine on all the other camera apps except this one.  Focus set as macro acts like its set on auto, set as auto it acts as macro. And forGET it if its on night shot.",feature request
99,Black screen on nexus 7	When the race starts the screen goes black. Can't see car or the track. Please help.,feature request
100,zzzz	keeps closing/crashing losing all my work zzzz FIX IT!,feature request
101,"All my apps are intrusive??	What happened? I have had my apps since then. But all of a sudden, antivitus is telling that 101 threats was found? (All apps)?? Howcome?! All my apps are downloaded from playstore. There should be threat even before if all my apps are really intrusive!",feature request
102,Some help here?	My messages won't send and they continue to say pending. Some help would be nice.,feature request
103,hanging the phone	it is hanging the phone so that I must 2 restart>,feature request
104,Please fix	It's a good game but it don't save when your online if you don't fix it I want my money back,feature request
105,"Video call camera	Please fix camera for video call on Galaxy Tab 2 7"", receiver see me upside down..",feature request
106,"Widget problem	There are problem in widget after some days widget gone and not show in Widgets bar
",feature request
107,"It's ok	I'd give it a higher rating,  but I have a small problem. My problem is that I've tried to more than once import my bookmarks from Android and it keeps crashing. Please fix. Thanks.",feature request
108,Ok	Love the game but after update its at 0mb/0mb and not loading im ysing the Samsung galaxy s4 active,feature request
109,Good	Since I downloaded this I'm having huge storage issues on my phone.,feature request
110,"Great game, sound not working though	Sound stopped working mid game and now it won't start! Rebooted phone and reinstalled with no luck ! Otherwise a great worms game!",feature request
111,Nice update but still crash sometimes	New updates now just fine...but still crashes sometime while playing especially at chapter 5 while fighting man o war on storm weather...force quit to home screen~ hope for the fixes,feature request
112,Wth	Worked fine u see the video with the music once u put it on instagram it cuts it at the end or it just turned all black,feature request
113,Mixed review	This game works great on my HTC Desire X but not on my samsung galaxy tab3 (Stock Jellybean) (weapons and everything else goes invisible and is near impossible to play) Please fix this as its a great game. If you want more info about the issue please reply,feature request
